Algoritmo;Paralelo;TamanhoArray;Distribuicao;Threads;Amostra;TempoNanos;TempoMillis
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;1;15672900;15.6729
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;2;15492200;15.4922
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;3;15904900;15.9049
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;4;15471700;15.4717
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;5;16632200;16.6322
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;1;15055700;15.0557
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;2;19257800;19.2578
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;3;15133700;15.1337
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;4;12127100;12.1271
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;5;12345200;12.3452
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;8;1;175747600;175.7476
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;8;2;33693500;33.6935
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;8;3;294880400;294.8804
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;8;4;282135600;282.1356
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;8;5;37713200;37.7132
Insertion Sort Serial;false;5000;RANDOM;1;1;3338500;3.3385
Insertion Sort Serial;false;5000;RANDOM;1;2;3036300;3.0363
Insertion Sort Serial;false;5000;RANDOM;1;3;3983900;3.9839
Insertion Sort Serial;false;5000;RANDOM;1;4;4019800;4.0198
Insertion Sort Serial;false;5000;RANDOM;1;5;3577300;3.5773
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;2;1;4190100;4.1901
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;2;2;6094500;6.0945
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;2;3;6446000;6.4460
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;2;4;5692800;5.6928
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;2;5;5718300;5.7183
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;4;1;3052300;3.0523
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;4;2;3181900;3.1819
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;4;3;3343300;3.3433
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;4;4;3877100;3.8771
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;4;5;3796800;3.7968
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;8;1;3022700;3.0227
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;8;2;2488600;2.4886
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;8;3;2463900;2.4639
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;8;4;2814500;2.8145
Insertion Sort Paralelo (ForkJoin);true;5000;RANDOM;8;5;2205100;2.2051
Quick Sort Serial;false;5000;RANDOM;1;1;484400;0.4844
Quick Sort Serial;false;5000;RANDOM;1;2;554000;0.5540
Quick Sort Serial;false;5000;RANDOM;1;3;481100;0.4811
Quick Sort Serial;false;5000;RANDOM;1;4;451000;0.4510
Quick Sort Serial;false;5000;RANDOM;1;5;453200;0.4532
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;2;1;1590500;1.5905
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;2;2;1372400;1.3724
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;2;3;1593700;1.5937
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;2;4;1901000;1.9010
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;2;5;1416300;1.4163
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;4;1;1721400;1.7214
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;4;2;2176900;2.1769
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;4;3;2018600;2.0186
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;4;4;1525400;1.5254
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;4;5;2432600;2.4326
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;8;1;2620100;2.6201
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;8;2;2362900;2.3629
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;8;3;2246900;2.2469
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;8;4;2107600;2.1076
Quick Sort Paralelo (ForkJoin);true;5000;RANDOM;8;5;3199600;3.1996
Merge Sort Serial;false;5000;RANDOM;1;1;1585800;1.5858
Merge Sort Serial;false;5000;RANDOM;1;2;1318400;1.3184
Merge Sort Serial;false;5000;RANDOM;1;3;1172300;1.1723
Merge Sort Serial;false;5000;RANDOM;1;4;1443500;1.4435
Merge Sort Serial;false;5000;RANDOM;1;5;1261100;1.2611
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;2;1;2197800;2.1978
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;2;2;1724000;1.7240
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;2;3;2932300;2.9323
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;2;4;1724700;1.7247
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;2;5;2144800;2.1448
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;4;1;2170700;2.1707
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;4;2;2386800;2.3868
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;4;3;1826300;1.8263
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;4;4;1783000;1.7830
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;4;5;1789200;1.7892
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;8;1;1995000;1.9950
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;8;2;2046200;2.0462
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;8;3;1985400;1.9854
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;8;4;2525300;2.5253
Merge Sort Paralelo (ForkJoin);true;5000;RANDOM;8;5;2802700;2.8027
Bubble Sort Serial;false;5000;NEARLY_SORTED;1;1;10560600;10.5606
Bubble Sort Serial;false;5000;NEARLY_SORTED;1;2;9741700;9.7417
Bubble Sort Serial;false;5000;NEARLY_SORTED;1;3;9976100;9.9761
Bubble Sort Serial;false;5000;NEARLY_SORTED;1;4;10084800;10.0848
Bubble Sort Serial;false;5000;NEARLY_SORTED;1;5;10210600;10.2106
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;2;1;10440500;10.4405
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;2;2;8658200;8.6582
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;2;3;8995100;8.9951
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;2;4;60027300;60.0273
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;2;5;60773200;60.7732
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;4;1;10226500;10.2265
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;4;2;10524300;10.5243
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;4;3;16526700;16.5267
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;4;4;10205100;10.2051
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;4;5;14512500;14.5125
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;8;1;210628000;210.6280
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;8;2;128011900;128.0119
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;8;3;71722200;71.7222
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;8;4;17241900;17.2419
Bubble Sort Paralelo (Odd-Even);true;5000;NEARLY_SORTED;8;5;50195100;50.1951
Insertion Sort Serial;false;5000;NEARLY_SORTED;1;1;338100;0.3381
Insertion Sort Serial;false;5000;NEARLY_SORTED;1;2;338000;0.3380
Insertion Sort Serial;false;5000;NEARLY_SORTED;1;3;567600;0.5676
Insertion Sort Serial;false;5000;NEARLY_SORTED;1;4;339700;0.3397
Insertion Sort Serial;false;5000;NEARLY_SORTED;1;5;565500;0.5655
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;1;1810200;1.8102
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;2;1548500;1.5485
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;3;1399600;1.3996
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;4;2259700;2.2597
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;5;2057100;2.0571
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;1;1331300;1.3313
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;2;1914400;1.9144
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;3;1417000;1.4170
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;4;1370300;1.3703
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;5;2902800;2.9028
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;1;1295200;1.2952
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;2;1718900;1.7189
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;3;1789900;1.7899
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;4;1521500;1.5215
Insertion Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;5;2088000;2.0880
Quick Sort Serial;false;5000;NEARLY_SORTED;1;1;360100;0.3601
Quick Sort Serial;false;5000;NEARLY_SORTED;1;2;302200;0.3022
Quick Sort Serial;false;5000;NEARLY_SORTED;1;3;299300;0.2993
Quick Sort Serial;false;5000;NEARLY_SORTED;1;4;316100;0.3161
Quick Sort Serial;false;5000;NEARLY_SORTED;1;5;352400;0.3524
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;1;1804100;1.8041
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;2;1616700;1.6167
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;3;1688800;1.6888
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;4;1172400;1.1724
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;5;1510900;1.5109
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;1;1712400;1.7124
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;2;2131000;2.1310
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;3;1493700;1.4937
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;4;1318400;1.3184
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;5;1237600;1.2376
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;1;1448600;1.4486
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;2;1866300;1.8663
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;3;1471400;1.4714
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;4;1349400;1.3494
Quick Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;5;1715000;1.7150
Merge Sort Serial;false;5000;NEARLY_SORTED;1;1;692800;0.6928
Merge Sort Serial;false;5000;NEARLY_SORTED;1;2;768700;0.7687
Merge Sort Serial;false;5000;NEARLY_SORTED;1;3;713200;0.7132
Merge Sort Serial;false;5000;NEARLY_SORTED;1;4;731800;0.7318
Merge Sort Serial;false;5000;NEARLY_SORTED;1;5;724400;0.7244
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;1;1550000;1.5500
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;2;1824600;1.8246
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;3;1746900;1.7469
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;4;1589900;1.5899
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;2;5;2137900;2.1379
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;1;1696600;1.6966
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;2;2030100;2.0301
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;3;1635500;1.6355
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;4;1688800;1.6888
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;4;5;2440200;2.4402
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;1;2217600;2.2176
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;2;1639900;1.6399
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;3;1706600;1.7066
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;4;1936100;1.9361
Merge Sort Paralelo (ForkJoin);true;5000;NEARLY_SORTED;8;5;1827000;1.8270
Bubble Sort Serial;false;5000;REVERSED;1;1;28695400;28.6954
Bubble Sort Serial;false;5000;REVERSED;1;2;36596100;36.5961
Bubble Sort Serial;false;5000;REVERSED;1;3;40437900;40.4379
Bubble Sort Serial;false;5000;REVERSED;1;4;30459800;30.4598
Bubble Sort Serial;false;5000;REVERSED;1;5;28647700;28.6477
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;2;1;8079400;8.0794
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;2;2;11204900;11.2049
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;2;3;9960700;9.9607
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;2;4;9181400;9.1814
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;2;5;11068400;11.0684
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;4;1;8763900;8.7639
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;4;2;8692400;8.6924
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;4;3;7679100;7.6791
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;4;4;8352300;8.3523
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;4;5;11401900;11.4019
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;8;1;44935600;44.9356
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;8;2;21044200;21.0442
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;8;3;25913500;25.9135
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;8;4;16414400;16.4144
Bubble Sort Paralelo (Odd-Even);true;5000;REVERSED;8;5;56300200;56.3002
Insertion Sort Serial;false;5000;REVERSED;1;1;5601700;5.6017
Insertion Sort Serial;false;5000;REVERSED;1;2;5409000;5.4090
Insertion Sort Serial;false;5000;REVERSED;1;3;5420500;5.4205
Insertion Sort Serial;false;5000;REVERSED;1;4;5537500;5.5375
Insertion Sort Serial;false;5000;REVERSED;1;5;5291900;5.2919
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;2;1;9780600;9.7806
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;2;2;6633600;6.6336
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;2;3;6050800;6.0508
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;2;4;5093400;5.0934
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;2;5;6429400;6.4294
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;4;1;3155000;3.1550
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;4;2;3530800;3.5308
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;4;3;2897400;2.8974
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;4;4;3296600;3.2966
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;4;5;3201100;3.2011
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;8;1;2567500;2.5675
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;8;2;2189800;2.1898
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;8;3;2276500;2.2765
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;8;4;2071000;2.0710
Insertion Sort Paralelo (ForkJoin);true;5000;REVERSED;8;5;2668100;2.6681
Quick Sort Serial;false;5000;REVERSED;1;1;232400;0.2324
Quick Sort Serial;false;5000;REVERSED;1;2;225800;0.2258
Quick Sort Serial;false;5000;REVERSED;1;3;354400;0.3544
Quick Sort Serial;false;5000;REVERSED;1;4;208800;0.2088
Quick Sort Serial;false;5000;REVERSED;1;5;227600;0.2276
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;1;1093200;1.0932
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;2;1643000;1.6430
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;3;1051900;1.0519
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;4;1112100;1.1121
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;5;2143100;2.1431
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;1;1165000;1.1650
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;2;1535300;1.5353
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;3;1433300;1.4333
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;4;1047100;1.0471
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;5;1618500;1.6185
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;1;1939100;1.9391
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;2;1197400;1.1974
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;3;1335900;1.3359
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;4;1567800;1.5678
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;5;1423800;1.4238
Merge Sort Serial;false;5000;REVERSED;1;1;640100;0.6401
Merge Sort Serial;false;5000;REVERSED;1;2;572500;0.5725
Merge Sort Serial;false;5000;REVERSED;1;3;900200;0.9002
Merge Sort Serial;false;5000;REVERSED;1;4;1013200;1.0132
Merge Sort Serial;false;5000;REVERSED;1;5;570300;0.5703
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;1;3234700;3.2347
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;2;2094400;2.0944
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;3;1405400;1.4054
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;4;1258200;1.2582
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;5;1211300;1.2113
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;1;1489000;1.4890
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;2;1405500;1.4055
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;3;1488900;1.4889
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;4;1977100;1.9771
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;5;1630900;1.6309
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;1;1989200;1.9892
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;2;1748900;1.7489
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;3;1676000;1.6760
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;4;2419300;2.4193
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;5;1869900;1.8699
Bubble Sort Serial;false;1000;RANDOM;1;1;1562600;1.5626
Bubble Sort Serial;false;1000;RANDOM;1;2;1494800;1.4948
Bubble Sort Serial;false;1000;RANDOM;1;3;1152800;1.1528
Bubble Sort Serial;false;1000;RANDOM;1;4;1530900;1.5309
Bubble Sort Serial;false;1000;RANDOM;1;5;1339000;1.3390
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;2;1;1671100;1.6711
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;2;2;1923100;1.9231
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;2;3;2575200;2.5752
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;2;4;1650000;1.6500
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;2;5;1699200;1.6992
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;4;1;1898900;1.8989
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;4;2;2125700;2.1257
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;4;3;1739900;1.7399
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;4;4;1661300;1.6613
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;4;5;2720000;2.7200
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;8;1;59055400;59.0554
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;8;2;39564900;39.5649
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;8;3;27835500;27.8355
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;8;4;2754100;2.7541
Bubble Sort Paralelo (Odd-Even);true;1000;RANDOM;8;5;7892800;7.8928
Insertion Sort Serial;false;1000;RANDOM;1;1;129100;0.1291
Insertion Sort Serial;false;1000;RANDOM;1;2;129500;0.1295
Insertion Sort Serial;false;1000;RANDOM;1;3;197800;0.1978
Insertion Sort Serial;false;1000;RANDOM;1;4;181600;0.1816
Insertion Sort Serial;false;1000;RANDOM;1;5;193400;0.1934
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;2;1;1475300;1.4753
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;2;2;1290200;1.2902
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;2;3;1123600;1.1236
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;2;4;1319900;1.3199
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;2;5;1480600;1.4806
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;4;1;1704400;1.7044
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;4;2;1300800;1.3008
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;4;3;1115900;1.1159
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;4;4;1449400;1.4494
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;4;5;1578900;1.5789
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;8;1;1334800;1.3348
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;8;2;1183600;1.1836
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;8;3;1146500;1.1465
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;8;4;1393300;1.3933
Insertion Sort Paralelo (ForkJoin);true;1000;RANDOM;8;5;1372700;1.3727
Quick Sort Serial;false;1000;RANDOM;1;1;123000;0.1230
Quick Sort Serial;false;1000;RANDOM;1;2;96900;0.0969
Quick Sort Serial;false;1000;RANDOM;1;3;97100;0.0971
Quick Sort Serial;false;1000;RANDOM;1;4;85600;0.0856
Quick Sort Serial;false;1000;RANDOM;1;5;92400;0.0924
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;2;1;920600;0.9206
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;2;2;988000;0.9880
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;2;3;967000;0.9670
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;2;4;983000;0.9830
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;2;5;922000;0.9220
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;4;1;1066000;1.0660
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;4;2;887400;0.8874
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;4;3;970600;0.9706
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;4;4;806500;0.8065
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;4;5;1143400;1.1434
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;8;1;942800;0.9428
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;8;2;913600;0.9136
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;8;3;1003000;1.0030
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;8;4;966500;0.9665
Quick Sort Paralelo (ForkJoin);true;1000;RANDOM;8;5;985900;0.9859
Merge Sort Serial;false;1000;RANDOM;1;1;237600;0.2376
Merge Sort Serial;false;1000;RANDOM;1;2;191900;0.1919
Merge Sort Serial;false;1000;RANDOM;1;3;245900;0.2459
Merge Sort Serial;false;1000;RANDOM;1;4;235200;0.2352
Merge Sort Serial;false;1000;RANDOM;1;5;228700;0.2287
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;2;1;1374300;1.3743
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;2;2;1298600;1.2986
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;2;3;1267300;1.2673
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;2;4;1179000;1.1790
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;2;5;1024500;1.0245
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;4;1;1182400;1.1824
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;4;2;873400;0.8734
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;4;3;1002000;1.0020
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;4;4;1021600;1.0216
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;4;5;900500;0.9005
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;8;1;1025600;1.0256
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;8;2;969800;0.9698
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;8;3;938300;0.9383
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;8;4;981200;0.9812
Merge Sort Paralelo (ForkJoin);true;1000;RANDOM;8;5;1022300;1.0223
Bubble Sort Serial;false;5000;RANDOM;1;1;21097800;21.0978
Bubble Sort Serial;false;5000;RANDOM;1;2;24552300;24.5523
Bubble Sort Serial;false;5000;RANDOM;1;3;22400500;22.4005
Bubble Sort Serial;false;5000;RANDOM;1;4;22138400;22.1384
Bubble Sort Serial;false;5000;RANDOM;1;5;20404100;20.4041
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;1;11746100;11.7461
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;2;12214700;12.2147
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;3;10619400;10.6194
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;4;14964400;14.9644
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;2;5;14206700;14.2067
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;1;16635100;16.6351
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;2;9280900;9.2809
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;3;13411900;13.4119
Bubble Sort Paralelo (Odd-Even);true;5000;RANDOM;4;4;11724500;11.7245
